type,totalFeatures,numberMatched,numberReturned,timeStamp,crs_type,crs_properties_name,feature_type,feature_id,geometry_name,geometry_type,geometry_coordinates,geometry_x,geometry_y,id,gemeinde,vorgangszeitraum_von,vorgangszeitraum_bis,art,lage,tagesbaustelle,verursacher,zusatzinfo,sperrung,projektnummer,vorgangsnummer,datenquelle,stand,geometry,index_right,Stadtteil_Nummer,Stadtteil
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102257494,geom,Polygon,"[[[450917.79282891, 5428067.62503854], [450932.8714459, 5428078.31305353], [450981.02295786, 5428112.44377851], [450998.58084084, 5428125.7475285], [451152.01094071, 5428229.68272844], [451165.0815127, 5428238.60522943], [451178.07700769, 5428246.43741843], [451169.8121407, 5428254.09082843], [451159.71604071, 5428245.45742843], [451039.04624081, 5428162.70482848], [450979.94704886, 5428122.0381875], [450941.76219389, 5428095.88688852], [450918.66251791, 5428081.24862853], [450905.09221692, 5428070.97814653], [450910.96126091, 5428063.04292254], [450917.79282891, 5428067.62503854]]]",,,102257494,Karlsruhe,2026-01-11T23:00:00Z,2026-11-30T22:59:59Z,Haltestellenumbau mit Straßenumgestaltung,Kastenwörtstraße zw. Hammweg u. Pfalzstraße,,Verkehrsbetriebe Karlsruhe,,mit Vollsperrung,31400,2024V6803,Stadt Karlsruhe,2025-02-05T23:00:00Z,"POLYGON ((450917.792829 5428067.625039, 450932.871446 5428078.313054, 450981.022958 5428112.443779, 450998.580841 5428125.747528, 451152.010941 5428229.682728, 451165.081513 5428238.605229, 451178.077008 5428246.437418, 451169.812141 5428254.090828, 451159.716041 5428245.457428, 451039.046241 5428162.704828, 450979.947049 5428122.038188, 450941.762194 5428095.886889, 450918.662518 5428081.248629, 450905.092217 5428070.978147, 450910.961261 5428063.042923, 450917.792829 5428067.625039))",42,091,Alt-Daxlanden
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102257494,geom,Polygon,"[[[450917.79282891, 5428067.62503854], [450932.8714459, 5428078.31305353], [450981.02295786, 5428112.44377851], [450998.58084084, 5428125.7475285], [451152.01094071, 5428229.68272844], [451165.0815127, 5428238.60522943], [451178.07700769, 5428246.43741843], [451169.8121407, 5428254.09082843], [451159.71604071, 5428245.45742843], [451039.04624081, 5428162.70482848], [450979.94704886, 5428122.0381875], [450941.76219389, 5428095.88688852], [450918.66251791, 5428081.24862853], [450905.09221692, 5428070.97814653], [450910.96126091, 5428063.04292254], [450917.79282891, 5428067.62503854]]]",,,102257494,Karlsruhe,2026-01-11T23:00:00Z,2026-11-30T22:59:59Z,Haltestellenumbau mit Straßenumgestaltung,Kastenwörtstraße zw. Hammweg u. Pfalzstraße,,Verkehrsbetriebe Karlsruhe,,mit Vollsperrung,31400,2024V6803,Stadt Karlsruhe,2025-02-05T23:00:00Z,"POLYGON ((450917.792829 5428067.625039, 450932.871446 5428078.313054, 450981.022958 5428112.443779, 450998.580841 5428125.747528, 451152.010941 5428229.682728, 451165.081513 5428238.605229, 451178.077008 5428246.437418, 451169.812141 5428254.090828, 451159.716041 5428245.457428, 451039.046241 5428162.704828, 450979.947049 5428122.038188, 450941.762194 5428095.886889, 450918.662518 5428081.248629, 450905.092217 5428070.978147, 450910.961261 5428063.042923, 450917.792829 5428067.625039))",41,092,Neu-Daxlanden
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102257656,geom,Polygon,"[[[458459.85960764, 5431546.43104746], [458431.50193467, 5431509.41342648], [458440.12023466, 5431515.75902648], [458442.48823466, 5431513.94752647], [458454.74353465, 5431529.91432647], [458452.62349465, 5431532.43087746], [458459.85960764, 5431546.43104746]]]",,,102257656,Karlsruhe,2025-10-12T22:00:00Z,2025-11-08T22:59:59Z,Straßenbau,Theodor-Heuss-Allee zw. Schneidemühler Straße u. Insterburger Straße,,Tiefbauamt,,mit Verkehrsbehinderung,31676,2024V6833,Stadt Karlsruhe,2025-06-30T22:00:00Z,"POLYGON ((458459.859608 5431546.431047, 458431.501935 5431509.413426, 458440.120235 5431515.759026, 458442.488235 5431513.947526, 458454.743535 5431529.914326, 458452.623495 5431532.430877, 458459.859608 5431546.431047))",68,161,Waldlage
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102257664,geom,Polygon,"[[[458398.7522047, 5431476.4403965], [458421.44373468, 5431509.84492648], [458413.32113468, 5431503.70522648], [458409.83841169, 5431504.00459348], [458399.62123469, 5431487.22752649], [458401.26083469, 5431486.05482649], [458398.7522047, 5431476.4403965]]]",,,102257664,Karlsruhe,2025-11-08T23:00:00Z,2025-12-15T22:59:59Z,Straßenbau,Theodor-Heuss-Allee zw.Insterburger Straße u.  Schneidemühler Straße,,Tiefbauamt,Arbeitsstelle im Seitenraum (Bushaltestelle),keine Verkehrsbehinderung,31676,2024V6836,Stadt Karlsruhe,2025-06-30T22:00:00Z,"POLYGON ((458398.752205 5431476.440396, 458421.443735 5431509.844926, 458413.321135 5431503.705226, 458409.838412 5431504.004593, 458399.621235 5431487.227526, 458401.260835 5431486.054826, 458398.752205 5431476.440396))",68,161,Waldlage
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102259413,geom,Polygon,"[[[455477.2392161, 5427118.39657708], [455480.1030801, 5427116.47647008], [455488.77104609, 5427129.63093207], [455506.60071308, 5427157.93413006], [455526.35693706, 5427188.67102904], [455546.52432504, 5427220.64549302], [455560.58438003, 5427242.07667501], [455571.80050202, 5427259.959247], [455586.07360701, 5427282.02305298], [455589.49063701, 5427279.85262898], [455590.76368601, 5427281.51922498], [455587.37343001, 5427283.93813698], [455611.94602599, 5427321.98816096], [455615.99062499, 5427325.75512696], [455624.12980898, 5427326.16935896], [455631.04651197, 5427325.82919296], [455638.87482497, 5427325.36585796], [455639.04059697, 5427328.83088295], [455615.21328799, 5427330.67660695], [455608.95925399, 5427323.10048796], [455590.00175801, 5427293.39263598], [455565.77233503, 5427256.262173], [455543.73838305, 5427222.50305502], [455537.23553905, 5427212.42996702], [455524.29291306, 5427191.30642004], [455515.73378107, 5427177.88453204], [455503.12479808, 5427158.30462806], [455490.35280609, 5427138.55397007], [455482.2167231, 5427126.26464708], [455477.2392161, 5427118.39657708]]]",,,102259413,Karlsruhe,2025-11-02T23:00:00Z,2026-02-28T22:59:59Z,Fernwärmeversorgung,Gebhardstraße zw. Kolpingplatz und Ebertstraße,,Stadtwerke Karlsruhe,"Abwicklung in mehreren Bauabschnitten, Aufteilung nicht vorgenommen",mit Sperrung in eine Fahrtrichtung,47730,2024V7075,Stadt Karlsruhe,2025-08-19T22:00:00Z,"POLYGON ((455477.239216 5427118.396577, 455480.10308 5427116.47647, 455488.771046 5427129.630932, 455506.600713 5427157.93413, 455526.356937 5427188.671029, 455546.524325 5427220.645493, 455560.58438 5427242.076675, 455571.800502 5427259.959247, 455586.073607 5427282.023053, 455589.490637 5427279.852629, 455590.763686 5427281.519225, 455587.37343 5427283.938137, 455611.946026 5427321.988161, 455615.990625 5427325.755127, 455624.129809 5427326.169359, 455631.046512 5427325.829193, 455638.874825 5427325.365858, 455639.040597 5427328.830883, 455615.213288 5427330.676607, 455608.959254 5427323.100488, 455590.001758 5427293.392636, 455565.772335 5427256.262173, 455543.738383 5427222.503055, 455537.235539 5427212.429967, 455524.292913 5427191.30642, 455515.733781 5427177.884532, 455503.124798 5427158.304628, 455490.352806 5427138.55397, 455482.216723 5427126.264647, 455477.239216 5427118.396577))",6,042,Mittlerer Teil
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102262756,geom,Polygon,"[[[455503.44600309, 5428539.94712225], [455503.47763709, 5428539.08217024], [455510.45144108, 5428538.50837425], [455510.52189308, 5428539.36554224], [455503.44600309, 5428539.94712225]]]",,,102262756,Karlsruhe,2026-03-01T23:00:00Z,2026-04-01T21:59:59Z,Fernwärmeversorgung,Hirschstraße zw. Amalienstraße u. Sophienstraße,,Stadtwerke Karlsruhe,,mit Verkehrsbehinderung,49081,2024V7465,Stadt Karlsruhe,2025-09-09T22:00:00Z,"POLYGON ((455503.446003 5428539.947122, 455503.477637 5428539.08217, 455510.451441 5428538.508374, 455510.521893 5428539.365542, 455503.446003 5428539.947122))",43,022,Westlicher Teil
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266846,geom,Polygon,"[[[451670.7255623, 5430923.05282785], [451641.13189033, 5430941.76147084], [451625.82481934, 5430952.41972783], [451609.04373335, 5430967.27325682], [451597.02484836, 5430979.51891381], [451588.74769037, 5430990.40394281], [451580.35714838, 5430986.77559981], [451589.99493337, 5430974.18978582], [451602.92090536, 5430961.03704283], [451608.81696235, 5430956.16145683], [451624.80434834, 5430942.66855683], [451636.93661933, 5430935.07171384], [451665.39643331, 5430916.36307085], [451670.7255623, 5430923.05282785]]]",,,102266846,Karlsruhe,2025-10-10T22:00:00Z,2025-12-11T22:59:59Z,Straßenbau,Litzelaustraße zw. Elsässer Straße und Untere Straße,,Tiefbauamt,,mit Vollsperrung,41859,2025V0355,Stadt Karlsruhe,2025-09-14T22:00:00Z,"POLYGON ((451670.725562 5430923.052828, 451641.13189 5430941.761471, 451625.824819 5430952.419728, 451609.043733 5430967.273257, 451597.024848 5430979.518914, 451588.74769 5430990.403943, 451580.357148 5430986.7756, 451589.994933 5430974.189786, 451602.920905 5430961.037043, 451608.816962 5430956.161457, 451624.804348 5430942.668557, 451636.936619 5430935.071714, 451665.396433 5430916.363071, 451670.725562 5430923.052828))",12,101,Alt-Knielingen
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266847,geom,Polygon,"[[[451576.38864838, 5430994.5992138], [451580.01699038, 5430989.72362781], [451582.17131938, 5430991.19764281], [451578.54297638, 5430996.0732278], [451576.38864838, 5430994.5992138]]]",,,102266847,Karlsruhe,2025-10-10T22:00:00Z,2025-12-11T22:59:59Z,Straßenbau,Litzelaustraße zw. Elsässer Straße und Untere Straße,,Tiefbauamt,,mit Vollsperrung,41859,2025V0355,Stadt Karlsruhe,2025-09-14T22:00:00Z,"POLYGON ((451576.388648 5430994.599214, 451580.01699 5430989.723628, 451582.171319 5430991.197643, 451578.542976 5430996.073228, 451576.388648 5430994.599214))",12,101,Alt-Knielingen
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266852,geom,Polygon,"[[[451588.09370837, 5430990.60585681], [451570.45482839, 5431012.74445079], [451561.36540539, 5431026.69356578], [451555.6057704, 5431036.86291978], [451549.7561424, 5431046.76229077], [451548.7662054, 5431048.92215377], [451545.97638241, 5431062.24130776], [451543.81651941, 5431073.22061076], [451533.64716542, 5431070.07081076], [451539.40679941, 5431045.14239377], [451542.46660541, 5431039.29276578], [451548.7662054, 5431027.14353678], [451555.3357884, 5431016.07423979], [451563.16529039, 5431005.9048858], [451564.33521639, 5431006.9848168], [451568.29496539, 5431002.2151198], [451581.07415338, 5430986.10614281], [451588.09370837, 5430990.60585681]]]",,,102266852,Karlsruhe,2025-12-11T23:00:00Z,2026-03-09T22:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,,mit Vollsperrung,41859,2025V0356,Stadt Karlsruhe,2025-05-27T22:00:00Z,"POLYGON ((451588.093708 5430990.605857, 451570.454828 5431012.744451, 451561.365405 5431026.693566, 451555.60577 5431036.86292, 451549.756142 5431046.762291, 451548.766205 5431048.922154, 451545.976382 5431062.241308, 451543.816519 5431073.220611, 451533.647165 5431070.070811, 451539.406799 5431045.142394, 451542.466605 5431039.292766, 451548.766205 5431027.143537, 451555.335788 5431016.07424, 451563.16529 5431005.904886, 451564.335216 5431006.984817, 451568.294965 5431002.21512, 451581.074153 5430986.106143, 451588.093708 5430990.605857))",12,101,Alt-Knielingen
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266854,geom,Polygon,"[[[451536.17648842, 5431078.32088276], [451537.43640841, 5431078.77085376], [451536.26648242, 5431084.53048775], [451535.09655742, 5431084.62048275], [451536.17648842, 5431078.32088276]]]",,,102266854,Karlsruhe,2025-12-11T23:00:00Z,2026-03-09T22:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,,mit Vollsperrung,41859,2025V0356,Stadt Karlsruhe,2025-05-27T22:00:00Z,"POLYGON ((451536.176488 5431078.320883, 451537.436408 5431078.770854, 451536.266482 5431084.530488, 451535.096557 5431084.620483, 451536.176488 5431078.320883))",12,101,Alt-Knielingen
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266863,geom,Polygon,"[[[451506.43353944, 5431136.86094072], [451513.00312244, 5431133.89112872], [451513.81307143, 5431135.87100272], [451507.33348244, 5431138.39084272], [451506.43353944, 5431136.86094072]]]",,,102266863,Karlsruhe,2026-03-08T23:00:00Z,2026-04-28T21:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,Untere Straße = 1-streifige Verkehrsführung,mit Vollsperrung,41859,2025V0357,Stadt Karlsruhe,2025-05-27T22:00:00Z,"POLYGON ((451506.433539 5431136.860941, 451513.003122 5431133.891129, 451513.813071 5431135.871003, 451507.333482 5431138.390843, 451506.433539 5431136.860941))",12,101,Alt-Knielingen
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266864,geom,Polygon,"[[[451515.07299143, 5431132.81119772], [451516.24291643, 5431130.47134572], [451522.54251643, 5431124.71171173], [451525.24234542, 5431120.93195173], [451528.75212242, 5431115.17231773], [451530.01204242, 5431110.40262074], [451535.23171142, 5431093.84367175], [451531.63193942, 5431091.59381475], [451531.90192242, 5431089.88392275], [451535.41169942, 5431072.78500876], [451534.87173442, 5431072.06505476], [451543.42119141, 5431072.87500276], [451542.07127641, 5431081.06448275], [451539.19145941, 5431096.09352874], [451542.61124241, 5431101.22320274], [451535.32170542, 5431107.79278574], [451534.96172842, 5431109.77266074], [451533.88179642, 5431115.53229473], [451533.70180842, 5431117.87214573], [451536.22164842, 5431121.92188873], [451541.62130541, 5431129.12143173], [451543.42119141, 5431131.01131173], [451543.96115641, 5431133.53115172], [451540.18139641, 5431132.72120272], [451532.89185942, 5431132.18123772], [451529.56207142, 5431132.09124272], [451523.71244243, 5431133.26116872], [451516.87287643, 5431135.15104872], [451515.07299143, 5431132.81119772]]]",,,102266864,Karlsruhe,2026-03-08T23:00:00Z,2026-04-28T21:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,Untere Straße = 1-streifige Verkehrsführung,mit Vollsperrung,41859,2025V0357,Stadt Karlsruhe,2025-05-27T22:00:00Z,"POLYGON ((451515.072991 5431132.811198, 451516.242916 5431130.471346, 451522.542516 5431124.711712, 451525.242345 5431120.931952, 451528.752122 5431115.172318, 451530.012042 5431110.402621, 451535.231711 5431093.843672, 451531.631939 5431091.593815, 451531.901922 5431089.883923, 451535.411699 5431072.785009, 451534.871734 5431072.065055, 451543.421191 5431072.875003, 451542.071276 5431081.064483, 451539.191459 5431096.093529, 451542.611242 5431101.223203, 451535.321705 5431107.792786, 451534.961728 5431109.772661, 451533.881796 5431115.532295, 451533.701808 5431117.872146, 451536.221648 5431121.921889, 451541.621305 5431129.121432, 451543.421191 5431131.011312, 451543.961156 5431133.531152, 451540.181396 5431132.721203, 451532.891859 5431132.181238, 451529.562071 5431132.091243, 451523.712442 5431133.261169, 451516.872876 5431135.151049, 451515.072991 5431132.811198))",12,101,Alt-Knielingen
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266865,geom,Polygon,"[[[451538.12591941, 5431065.71704276], [451539.12591941, 5431061.00275777], [451540.76877641, 5431061.07418577], [451540.05449041, 5431066.00275776], [451538.12591941, 5431065.71704276]]]",,,102266865,Karlsruhe,2026-03-08T23:00:00Z,2026-04-28T21:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,Untere Straße = 1-streifige Verkehrsführung,mit Vollsperrung,41859,2025V0357,Stadt Karlsruhe,2025-05-27T22:00:00Z,"POLYGON ((451538.125919 5431065.717043, 451539.125919 5431061.002758, 451540.768776 5431061.074186, 451540.05449 5431066.002758, 451538.125919 5431065.717043))",12,101,Alt-Knielingen
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266879,geom,Polygon,"[[[451553.8875404, 5431140.12412572], [451544.52813441, 5431136.52435372], [451527.87919142, 5431136.34436572], [451518.96975743, 5431138.59422272], [451516.44991743, 5431139.94413672], [451512.22018644, 5431133.19456572], [451515.63996943, 5431131.21469072], [451525.08936943, 5431121.58530273], [451528.77913442, 5431116.99559373], [451533.45883742, 5431117.35557073], [451533.27884942, 5431117.98553073], [451542.54826041, 5431130.85471373], [451555.5974314, 5431133.19456572], [451553.8875404, 5431140.12412572]]]",,,102266879,Karlsruhe,2026-04-28T22:00:00Z,2026-05-29T21:59:59Z,Straßenbau,Untere Straße zw. Saarlandstraße und Litzelaustraße,,Tiefbauamt,Litzelaustraße = Sackgasse bis Baufeld,mit Vollsperrung,41859,2025V0358,Stadt Karlsruhe,2025-05-27T22:00:00Z,"POLYGON ((451553.88754 5431140.124126, 451544.528134 5431136.524354, 451527.879191 5431136.344366, 451518.969757 5431138.594223, 451516.449917 5431139.944137, 451512.220186 5431133.194566, 451515.639969 5431131.214691, 451525.089369 5431121.585303, 451528.779134 5431116.995594, 451533.458837 5431117.355571, 451533.278849 5431117.985531, 451542.54826 5431130.854714, 451555.597431 5431133.194566, 451553.88754 5431140.124126))",12,101,Alt-Knielingen
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102269121,geom,Polygon,"[[[460727.26407673, 5427922.70852559], [460732.90411673, 5427920.73524559], [460820.39842365, 5427974.80170856], [460817.80123266, 5427978.61982856], [460789.57448668, 5427960.53717957], [460727.26407673, 5427922.70852559]]]",,,102269121,Karlsruhe,2026-02-01T23:00:00Z,2026-08-26T21:59:59Z,Bauliche Sondernutzung,K9659 Kreisstraße P&R Platz Höhe Bahnhof Durlach,,Deutsche Bahn AG,Entfall ca. der Hälfte der Abstellplätze,keine Verkehrsbehinderung,49853,2025V0641,Stadt Karlsruhe,2025-02-04T23:00:00Z,"POLYGON ((460727.264077 5427922.708526, 460732.904117 5427920.735246, 460820.398424 5427974.801709, 460817.801233 5427978.619829, 460789.574487 5427960.53718, 460727.264077 5427922.708526))",67,191,Alt-Durlach
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102269124,geom,Polygon,"[[[460702.56458875, 5427907.9664696], [460709.31773275, 5427906.6285286], [460820.39842365, 5427974.80170856], [460836.87468964, 5427986.22191055], [460854.51877663, 5427999.51862555], [460872.24711961, 5428014.26725354], [460863.33035962, 5428011.46626754], [460841.59204164, 5427995.55721755], [460817.80123266, 5427978.61982856], [460789.57448668, 5427960.53717957], [460725.33658473, 5427921.53834559], [460702.56458875, 5427907.9664696]]]",,,102269124,Karlsruhe,2026-08-26T22:00:00Z,2026-09-13T21:59:59Z,Bauliche Sondernutzung,K9659 Kreisstraße P&R Platz Höhe Bahnhof Durlach,,Deutsche Bahn AG,P&R Anlage gesperrt,keine Verkehrsbehinderung,49853,2025V0642,Stadt Karlsruhe,2025-02-04T23:00:00Z,"POLYGON ((460702.564589 5427907.96647, 460709.317733 5427906.628529, 460820.398424 5427974.801709, 460836.87469 5427986.221911, 460854.518777 5427999.518626, 460872.24712 5428014.267254, 460863.33036 5428011.466268, 460841.592042 5427995.557218, 460817.801233 5427978.619829, 460789.574487 5427960.53718, 460725.336585 5427921.538346, 460702.564589 5427907.96647))",67,191,Alt-Durlach
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102269129,geom,Polygon,"[[[460725.33658473, 5427921.53834559], [460729.64547873, 5427918.78593959], [460820.39842365, 5427974.80170856], [460817.80123266, 5427978.61982856], [460789.57448668, 5427960.53717957], [460725.33658473, 5427921.53834559]]]",,,102269129,Karlsruhe,2026-09-13T22:00:00Z,2026-11-27T22:59:59Z,Bauliche Sondernutzung,K9659 Kreisstraße P&R Platz Höhe Bahnhof Durlach,,Deutsche Bahn AG,Entfall ca. der Hälfte der Abstellplätze,keine Verkehrsbehinderung,49853,2025V0643,Stadt Karlsruhe,2025-02-04T23:00:00Z,"POLYGON ((460725.336585 5427921.538346, 460729.645479 5427918.78594, 460820.398424 5427974.801709, 460817.801233 5427978.619829, 460789.574487 5427960.53718, 460725.336585 5427921.538346))",67,191,Alt-Durlach
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102269977,geom,Polygon,"[[[458355.51513473, 5430826.80772688], [458371.93563071, 5430843.82252187], [458387.5684347, 5430862.09872686], [458385.4666117, 5430863.59943086], [458380.95813471, 5430857.49482686], [458372.09534571, 5430851.79162787], [458358.65243472, 5430837.34422688], [458359.12185972, 5430836.85833988], [458360.15233472, 5430835.79172688], [458355.51513473, 5430826.80772688]]]",,,102269977,Karlsruhe,2025-11-08T23:00:00Z,2025-12-15T22:59:59Z,Straßenbau,Theodor-Heuss-Allee Höhe Elbinger Straße und Höhe Schneidemühler Straße,,Tiefbauamt,Arbeitsstellen wechselweise im Seitenbereich (Bushaltestelle),mit Verkehrsbehinderung,31677,2024V6849,Stadt Karlsruhe,2025-06-30T22:00:00Z,"POLYGON ((458355.515135 5430826.807727, 458371.935631 5430843.822522, 458387.568435 5430862.098727, 458385.466612 5430863.599431, 458380.958135 5430857.494827, 458372.095346 5430851.791628, 458358.652435 5430837.344227, 458359.12186 5430836.85834, 458360.152335 5430835.791727, 458355.515135 5430826.807727))",68,161,Waldlage
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102272739,geom,Polygon,"[[[460354.60236303, 5426433.47867447], [460351.34003304, 5426425.50462947], [460374.50003302, 5426413.49462948], [460396.958995, 5426401.47029549], [460415.16812398, 5426391.82789849], [460443.78003296, 5426376.8346295], [460471.19311594, 5426362.47028651], [460472.04003293, 5426359.68462951], [460471.32790594, 5426358.17581651], [460482.07386693, 5426352.79848352], [460482.64003293, 5426353.99462952], [460485.47003292, 5426354.93462951], [460489.66830992, 5426364.01702651], [460488.76003292, 5426364.49462951], [460487.81003292, 5426367.33462951], [460488.11495492, 5426367.97907251], [460479.19100593, 5426372.5101515], [460478.98003293, 5426372.0646295], [460476.15003293, 5426371.12462951], [460453.43993295, 5426382.8288295], [460455.13603295, 5426385.88372949], [460442.43803296, 5426391.93592949], [460441.18064496, 5426389.55031649], [460421.27003298, 5426400.04462949], [460416.76003298, 5426402.42462949], [460416.43003298, 5426403.44462949], [460398.310033, 5426409.93462948], [460381.53003301, 5426417.39462948], [460367.09483302, 5426424.52142948], [460367.69003302, 5426425.97462947], [460354.60236303, 5426433.47867447]]]",,,102272739,Karlsruhe,2025-10-12T22:00:00Z,2026-04-17T21:59:59Z,Straßenbau,Ostmarkstraße zwischen Westmarkstraße und Kärntner Straße,,Tiefbauamt,Abwicklung in mehreren Bauabschnitten,mit Vollsperrung,49760,2025V0912,Stadt Karlsruhe,2025-09-24T22:00:00Z,"POLYGON ((460354.602363 5426433.478674, 460351.340033 5426425.504629, 460374.500033 5426413.494629, 460396.958995 5426401.470295, 460415.168124 5426391.827898, 460443.780033 5426376.83463, 460471.193116 5426362.470287, 460472.040033 5426359.68463, 460471.327906 5426358.175817, 460482.073867 5426352.798484, 460482.640033 5426353.99463, 460485.470033 5426354.93463, 460489.66831 5426364.017027, 460488.760033 5426364.49463, 460487.810033 5426367.33463, 460488.114955 5426367.979073, 460479.191006 5426372.510152, 460478.980033 5426372.06463, 460476.150033 5426371.12463, 460453.439933 5426382.82883, 460455.136033 5426385.883729, 460442.438033 5426391.935929, 460441.180645 5426389.550316, 460421.270033 5426400.044629, 460416.760033 5426402.424629, 460416.430033 5426403.444629, 460398.310033 5426409.934629, 460381.530033 5426417.394629, 460367.094833 5426424.521429, 460367.690033 5426425.974629, 460354.602363 5426433.478674))",66,195,Aue
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102278770,geom,Polygon,"[[[452405.57515566, 5427627.79731279], [452435.94822764, 5427612.0483128], [452438.66913764, 5427615.6870558], [452428.64271065, 5427621.11088979], [452437.71293964, 5427637.14902879], [452432.12347064, 5427638.59662678], [452424.01786765, 5427623.61271679], [452410.05355566, 5427631.16676379], [452412.32472766, 5427632.97198379], [452405.57515566, 5427627.79731279]]]",,,102278770,Karlsruhe,2026-01-18T23:00:00Z,2026-04-17T21:59:59Z,Gas bzw. Wasserversorgung,RheinhafenstraßeKreuzungsbereich Pulverhausstraße/ Durmersheimer Straße,,Stadtwerke Karlsruhe,,mit Vollsperrung,50885,2025V1504,Stadt Karlsruhe,2025-09-24T22:00:00Z,"POLYGON ((452405.575156 5427627.797313, 452435.948228 5427612.048313, 452438.669138 5427615.687056, 452428.642711 5427621.11089, 452437.71294 5427637.149029, 452432.123471 5427638.596627, 452424.017868 5427623.612717, 452410.053556 5427631.166764, 452412.324728 5427632.971984, 452405.575156 5427627.797313))",2,115,Neue Heidenstückersiedlung
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102278770,geom,Polygon,"[[[452405.57515566, 5427627.79731279], [452435.94822764, 5427612.0483128], [452438.66913764, 5427615.6870558], [452428.64271065, 5427621.11088979], [452437.71293964, 5427637.14902879], [452432.12347064, 5427638.59662678], [452424.01786765, 5427623.61271679], [452410.05355566, 5427631.16676379], [452412.32472766, 5427632.97198379], [452405.57515566, 5427627.79731279]]]",,,102278770,Karlsruhe,2026-01-18T23:00:00Z,2026-04-17T21:59:59Z,Gas bzw. Wasserversorgung,RheinhafenstraßeKreuzungsbereich Pulverhausstraße/ Durmersheimer Straße,,Stadtwerke Karlsruhe,,mit Vollsperrung,50885,2025V1504,Stadt Karlsruhe,2025-09-24T22:00:00Z,"POLYGON ((452405.575156 5427627.797313, 452435.948228 5427612.048313, 452438.669138 5427615.687056, 452428.642711 5427621.11089, 452437.71294 5427637.149029, 452432.123471 5427638.596627, 452424.017868 5427623.612717, 452410.053556 5427631.166764, 452412.324728 5427632.971984, 452405.575156 5427627.797313))",4,111,Alt-Grünwinkel
