type,totalFeatures,numberMatched,numberReturned,timeStamp,crs_type,crs_properties_name,feature_type,feature_id,geometry_name,geometry_type,geometry_coordinates,geometry_x,geometry_y,id,gemeinde,vorgangszeitraum_von,vorgangszeitraum_bis,art,lage,tagesbaustelle,verursacher,zusatzinfo,sperrung,projektnummer,vorgangsnummer,datenquelle,stand
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102262756,geom,Polygon,"[[[455503.44600309, 5428539.94712225], [455503.47763709, 5428539.08217024], [455510.45144108, 5428538.50837425], [455510.52189308, 5428539.36554224], [455503.44600309, 5428539.94712225]]]",,,102262756,Karlsruhe,2026-03-01T23:00:00Z,2026-04-01T21:59:59Z,Fernwärmeversorgung,Hirschstraße zw. Amalienstraße u. Sophienstraße,,Stadtwerke Karlsruhe,,mit Verkehrsbehinderung,49081,2024V7465,Stadt Karlsruhe,2025-09-09T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266846,geom,Polygon,"[[[451670.7255623, 5430923.05282785], [451641.13189033, 5430941.76147084], [451625.82481934, 5430952.41972783], [451609.04373335, 5430967.27325682], [451597.02484836, 5430979.51891381], [451588.74769037, 5430990.40394281], [451580.35714838, 5430986.77559981], [451589.99493337, 5430974.18978582], [451602.92090536, 5430961.03704283], [451608.81696235, 5430956.16145683], [451624.80434834, 5430942.66855683], [451636.93661933, 5430935.07171384], [451665.39643331, 5430916.36307085], [451670.7255623, 5430923.05282785]]]",,,102266846,Karlsruhe,2025-10-10T22:00:00Z,2025-12-11T22:59:59Z,Straßenbau,Litzelaustraße zw. Elsässer Straße und Untere Straße,,Tiefbauamt,,mit Vollsperrung,41859,2025V0355,Stadt Karlsruhe,2025-09-14T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266847,geom,Polygon,"[[[451576.38864838, 5430994.5992138], [451580.01699038, 5430989.72362781], [451582.17131938, 5430991.19764281], [451578.54297638, 5430996.0732278], [451576.38864838, 5430994.5992138]]]",,,102266847,Karlsruhe,2025-10-10T22:00:00Z,2025-12-11T22:59:59Z,Straßenbau,Litzelaustraße zw. Elsässer Straße und Untere Straße,,Tiefbauamt,,mit Vollsperrung,41859,2025V0355,Stadt Karlsruhe,2025-09-14T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266852,geom,Polygon,"[[[451588.09370837, 5430990.60585681], [451570.45482839, 5431012.74445079], [451561.36540539, 5431026.69356578], [451555.6057704, 5431036.86291978], [451549.7561424, 5431046.76229077], [451548.7662054, 5431048.92215377], [451545.97638241, 5431062.24130776], [451543.81651941, 5431073.22061076], [451533.64716542, 5431070.07081076], [451539.40679941, 5431045.14239377], [451542.46660541, 5431039.29276578], [451548.7662054, 5431027.14353678], [451555.3357884, 5431016.07423979], [451563.16529039, 5431005.9048858], [451564.33521639, 5431006.9848168], [451568.29496539, 5431002.2151198], [451581.07415338, 5430986.10614281], [451588.09370837, 5430990.60585681]]]",,,102266852,Karlsruhe,2025-12-11T23:00:00Z,2026-03-09T22:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,,mit Vollsperrung,41859,2025V0356,Stadt Karlsruhe,2025-05-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266854,geom,Polygon,"[[[451536.17648842, 5431078.32088276], [451537.43640841, 5431078.77085376], [451536.26648242, 5431084.53048775], [451535.09655742, 5431084.62048275], [451536.17648842, 5431078.32088276]]]",,,102266854,Karlsruhe,2025-12-11T23:00:00Z,2026-03-09T22:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,,mit Vollsperrung,41859,2025V0356,Stadt Karlsruhe,2025-05-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266863,geom,Polygon,"[[[451506.43353944, 5431136.86094072], [451513.00312244, 5431133.89112872], [451513.81307143, 5431135.87100272], [451507.33348244, 5431138.39084272], [451506.43353944, 5431136.86094072]]]",,,102266863,Karlsruhe,2026-03-08T23:00:00Z,2026-04-28T21:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,Untere Straße = 1-streifige Verkehrsführung,mit Vollsperrung,41859,2025V0357,Stadt Karlsruhe,2025-05-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266864,geom,Polygon,"[[[451515.07299143, 5431132.81119772], [451516.24291643, 5431130.47134572], [451522.54251643, 5431124.71171173], [451525.24234542, 5431120.93195173], [451528.75212242, 5431115.17231773], [451530.01204242, 5431110.40262074], [451535.23171142, 5431093.84367175], [451531.63193942, 5431091.59381475], [451531.90192242, 5431089.88392275], [451535.41169942, 5431072.78500876], [451534.87173442, 5431072.06505476], [451543.42119141, 5431072.87500276], [451542.07127641, 5431081.06448275], [451539.19145941, 5431096.09352874], [451542.61124241, 5431101.22320274], [451535.32170542, 5431107.79278574], [451534.96172842, 5431109.77266074], [451533.88179642, 5431115.53229473], [451533.70180842, 5431117.87214573], [451536.22164842, 5431121.92188873], [451541.62130541, 5431129.12143173], [451543.42119141, 5431131.01131173], [451543.96115641, 5431133.53115172], [451540.18139641, 5431132.72120272], [451532.89185942, 5431132.18123772], [451529.56207142, 5431132.09124272], [451523.71244243, 5431133.26116872], [451516.87287643, 5431135.15104872], [451515.07299143, 5431132.81119772]]]",,,102266864,Karlsruhe,2026-03-08T23:00:00Z,2026-04-28T21:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,Untere Straße = 1-streifige Verkehrsführung,mit Vollsperrung,41859,2025V0357,Stadt Karlsruhe,2025-05-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266865,geom,Polygon,"[[[451538.12591941, 5431065.71704276], [451539.12591941, 5431061.00275777], [451540.76877641, 5431061.07418577], [451540.05449041, 5431066.00275776], [451538.12591941, 5431065.71704276]]]",,,102266865,Karlsruhe,2026-03-08T23:00:00Z,2026-04-28T21:59:59Z,Straßenbau,Litzelaustraße zw. Untere Straße und Elsässer Straße,,Tiefbauamt,Untere Straße = 1-streifige Verkehrsführung,mit Vollsperrung,41859,2025V0357,Stadt Karlsruhe,2025-05-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102266879,geom,Polygon,"[[[451553.8875404, 5431140.12412572], [451544.52813441, 5431136.52435372], [451527.87919142, 5431136.34436572], [451518.96975743, 5431138.59422272], [451516.44991743, 5431139.94413672], [451512.22018644, 5431133.19456572], [451515.63996943, 5431131.21469072], [451525.08936943, 5431121.58530273], [451528.77913442, 5431116.99559373], [451533.45883742, 5431117.35557073], [451533.27884942, 5431117.98553073], [451542.54826041, 5431130.85471373], [451555.5974314, 5431133.19456572], [451553.8875404, 5431140.12412572]]]",,,102266879,Karlsruhe,2026-04-28T22:00:00Z,2026-05-29T21:59:59Z,Straßenbau,Untere Straße zw. Saarlandstraße und Litzelaustraße,,Tiefbauamt,Litzelaustraße = Sackgasse bis Baufeld,mit Vollsperrung,41859,2025V0358,Stadt Karlsruhe,2025-05-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102269121,geom,Polygon,"[[[460727.26407673, 5427922.70852559], [460732.90411673, 5427920.73524559], [460820.39842365, 5427974.80170856], [460817.80123266, 5427978.61982856], [460789.57448668, 5427960.53717957], [460727.26407673, 5427922.70852559]]]",,,102269121,Karlsruhe,2026-02-01T23:00:00Z,2026-08-26T21:59:59Z,Bauliche Sondernutzung,K9659 Kreisstraße P&R Platz Höhe Bahnhof Durlach,,Deutsche Bahn AG,Entfall ca. der Hälfte der Abstellplätze,keine Verkehrsbehinderung,49853,2025V0641,Stadt Karlsruhe,2025-02-04T23:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102269124,geom,Polygon,"[[[460702.56458875, 5427907.9664696], [460709.31773275, 5427906.6285286], [460820.39842365, 5427974.80170856], [460836.87468964, 5427986.22191055], [460854.51877663, 5427999.51862555], [460872.24711961, 5428014.26725354], [460863.33035962, 5428011.46626754], [460841.59204164, 5427995.55721755], [460817.80123266, 5427978.61982856], [460789.57448668, 5427960.53717957], [460725.33658473, 5427921.53834559], [460702.56458875, 5427907.9664696]]]",,,102269124,Karlsruhe,2026-08-26T22:00:00Z,2026-09-13T21:59:59Z,Bauliche Sondernutzung,K9659 Kreisstraße P&R Platz Höhe Bahnhof Durlach,,Deutsche Bahn AG,P&R Anlage gesperrt,keine Verkehrsbehinderung,49853,2025V0642,Stadt Karlsruhe,2025-02-04T23:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102269129,geom,Polygon,"[[[460725.33658473, 5427921.53834559], [460729.64547873, 5427918.78593959], [460820.39842365, 5427974.80170856], [460817.80123266, 5427978.61982856], [460789.57448668, 5427960.53717957], [460725.33658473, 5427921.53834559]]]",,,102269129,Karlsruhe,2026-09-13T22:00:00Z,2026-11-27T22:59:59Z,Bauliche Sondernutzung,K9659 Kreisstraße P&R Platz Höhe Bahnhof Durlach,,Deutsche Bahn AG,Entfall ca. der Hälfte der Abstellplätze,keine Verkehrsbehinderung,49853,2025V0643,Stadt Karlsruhe,2025-02-04T23:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102269977,geom,Polygon,"[[[458355.51513473, 5430826.80772688], [458371.93563071, 5430843.82252187], [458387.5684347, 5430862.09872686], [458385.4666117, 5430863.59943086], [458380.95813471, 5430857.49482686], [458372.09534571, 5430851.79162787], [458358.65243472, 5430837.34422688], [458359.12185972, 5430836.85833988], [458360.15233472, 5430835.79172688], [458355.51513473, 5430826.80772688]]]",,,102269977,Karlsruhe,2025-11-08T23:00:00Z,2025-12-15T22:59:59Z,Straßenbau,Theodor-Heuss-Allee Höhe Elbinger Straße und Höhe Schneidemühler Straße,,Tiefbauamt,Arbeitsstellen wechselweise im Seitenbereich (Bushaltestelle),mit Verkehrsbehinderung,31677,2024V6849,Stadt Karlsruhe,2025-06-30T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102272739,geom,Polygon,"[[[460354.60236303, 5426433.47867447], [460351.34003304, 5426425.50462947], [460374.50003302, 5426413.49462948], [460396.958995, 5426401.47029549], [460415.16812398, 5426391.82789849], [460443.78003296, 5426376.8346295], [460471.19311594, 5426362.47028651], [460472.04003293, 5426359.68462951], [460471.32790594, 5426358.17581651], [460482.07386693, 5426352.79848352], [460482.64003293, 5426353.99462952], [460485.47003292, 5426354.93462951], [460489.66830992, 5426364.01702651], [460488.76003292, 5426364.49462951], [460487.81003292, 5426367.33462951], [460488.11495492, 5426367.97907251], [460479.19100593, 5426372.5101515], [460478.98003293, 5426372.0646295], [460476.15003293, 5426371.12462951], [460453.43993295, 5426382.8288295], [460455.13603295, 5426385.88372949], [460442.43803296, 5426391.93592949], [460441.18064496, 5426389.55031649], [460421.27003298, 5426400.04462949], [460416.76003298, 5426402.42462949], [460416.43003298, 5426403.44462949], [460398.310033, 5426409.93462948], [460381.53003301, 5426417.39462948], [460367.09483302, 5426424.52142948], [460367.69003302, 5426425.97462947], [460354.60236303, 5426433.47867447]]]",,,102272739,Karlsruhe,2025-10-12T22:00:00Z,2026-04-17T21:59:59Z,Straßenbau,Ostmarkstraße zwischen Westmarkstraße und Kärntner Straße,,Tiefbauamt,Abwicklung in mehreren Bauabschnitten,mit Vollsperrung,49760,2025V0912,Stadt Karlsruhe,2025-09-24T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102278770,geom,Polygon,"[[[452405.57515566, 5427627.79731279], [452435.94822764, 5427612.0483128], [452438.66913764, 5427615.6870558], [452428.64271065, 5427621.11088979], [452437.71293964, 5427637.14902879], [452432.12347064, 5427638.59662678], [452424.01786765, 5427623.61271679], [452410.05355566, 5427631.16676379], [452412.32472766, 5427632.97198379], [452405.57515566, 5427627.79731279]]]",,,102278770,Karlsruhe,2026-01-18T23:00:00Z,2026-04-17T21:59:59Z,Gas bzw. Wasserversorgung,RheinhafenstraßeKreuzungsbereich Pulverhausstraße/ Durmersheimer Straße,,Stadtwerke Karlsruhe,,mit Vollsperrung,50885,2025V1504,Stadt Karlsruhe,2025-09-24T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102284813,geom,Polygon,"[[[464263.53081075, 5422255.5621139], [464263.41742475, 5422253.2943989], [464262.73711075, 5422251.3668419], [464260.92293875, 5422249.5526709], [464259.33553876, 5422248.53219891], [464256.38751076, 5422248.3054269], [464252.98593876, 5422248.1920419], [464250.83161076, 5422242.63614191], [464262.73711075, 5422242.52275591], [464264.32451075, 5422242.06921391], [464265.68513875, 5422240.93535591], [464265.68513875, 5422225.85505592], [464272.26151074, 5422225.74167092], [464272.14812475, 5422233.45189891], [464274.52922474, 5422235.26607091], [464277.70402474, 5422233.11174191], [464283.71346774, 5422245.24401391], [464270.67411075, 5422246.03771391], [464269.20009575, 5422247.5117279], [464268.85993875, 5422255.5621139], [464263.53081075, 5422255.5621139]]]",,,102284813,Karlsruhe,2026-02-16T23:00:00Z,2026-03-27T22:59:59Z,Gas bzw. Wasserversorgung,Weiklestraße zwischen Zum Bergle/ Eichenwaldstraße/Neubergstraße und Wiesentalstraße,,Stadtwerke Karlsruhe,Vollsperrung im Kreuzungsbereich,mit Vollsperrung,44556,2025V2184,Stadt Karlsruhe,2025-05-12T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102286470,geom,Polygon,"[[[454010.74223833, 5428046.68712854], [454011.35903833, 5428046.50872854], [454014.98724333, 5428063.14203053], [454017.49996332, 5428074.31661352], [454025.97878632, 5428072.36322252], [454029.97127031, 5428092.97220751], [454031.78088931, 5428101.78496551], [454033.38850631, 5428111.8376135], [454034.38196631, 5428118.8871515], [454035.90753231, 5428130.97779349], [454037.98337331, 5428147.55881348], [454039.59857131, 5428166.48290147], [454040.31214031, 5428181.46030246], [454040.63254131, 5428205.06992744], [454040.98809331, 5428224.05949243], [454040.17009031, 5428224.19703943], [454039.51508231, 5428186.37871246], [454039.29896831, 5428170.38615746], [454037.61552431, 5428150.21617548], [454034.81606631, 5428128.17361249], [454032.15828231, 5428106.9721975], [454028.75396632, 5428089.49701351], [454025.43325632, 5428072.83097752], [454016.87971933, 5428075.01913052], [454010.74223833, 5428046.68712854]]]",,,102286470,Karlsruhe,2026-03-01T23:00:00Z,2026-10-31T22:59:59Z,Fernwärmeversorgung,Weltzienstraße zw. Kriegsstraße u. Wilhelm-baur-Straße,,Stadtwerke Karlsruhe,"Abwicklung in mehreren Bauabschnitten, Aufteilung nicht vorgenommen",mit Verkehrsbehinderung,46077,2025V2416,Stadt Karlsruhe,2025-08-31T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102301422,geom,Polygon,"[[[462957.80657588, 5429262.2714328], [462981.04643086, 5429288.57242778], [462989.05923085, 5429296.48822778], [462993.81043085, 5429299.92272777], [462996.63683085, 5429300.85362777], [463001.50943084, 5429300.83172777], [463003.76063084, 5429299.72142777], [463006.75852184, 5429296.17437977], [463011.13418184, 5429256.5789008], [463018.28413083, 5429256.4397278], [463015.50284283, 5429303.20462777], [463014.72027683, 5429312.51857777], [463016.67903083, 5429319.71532776], [463022.48893083, 5429326.62072776], [463020.72323683, 5429329.93812276], [463009.32182384, 5429321.34888276], [463011.43819084, 5429370.03725773], [463008.43473084, 5429370.43302773], [463005.62663084, 5429347.12222775], [463003.68023084, 5429332.57282775], [463001.00363084, 5429324.62552776], [462993.61753085, 5429316.23452777], [462998.13467085, 5429310.58935177], [462953.94747688, 5429265.32222579], [462957.80657588, 5429262.2714328]]]",,,102301422,Karlsruhe,2026-03-29T22:00:00Z,2026-05-31T21:59:59Z,Gas bzw. Wasserversorgung,B 3 Höhe Bruchwaldstraße,,Stadtwerke Karlsruhe,"1-streifige Verkehrsführung mit Lichtsignal, Dauer vsl. 2 Monate",mit Verkehrsbehinderung,35679,2025V4070,Stadt Karlsruhe,2025-09-02T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102302734,geom,Polygon,"[[[452229.14118182, 5429347.77885178], [452255.1927558, 5429346.33145678], [452256.8028328, 5429362.50025977], [452228.75120782, 5429363.65679377], [452229.14118182, 5429347.77885178]]]",,,102302734,Karlsruhe,2025-10-06T22:00:00Z,2025-10-08T21:59:59Z,Straßenunterhaltung,Honsellstraße zw. Kurzheckweg und Wickingerstraße,,Tiefbauamt,"Vsl. 2 Arbeitstage, 1-streifige Verkehrsführung im Baubereich",mit Verkehrsbehinderung,48932,2025V4231,Stadt Karlsruhe,2025-09-11T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102303550,geom,Polygon,"[[[455727.00783689, 5426408.9035295], [455726.90013689, 5426407.8739295], [455797.78334283, 5426404.4046165], [455879.39364976, 5426401.7608785], [455879.45473676, 5426416.81952949], [455879.71023676, 5426429.46502948], [455797.48880683, 5426430.72516548], [455729.06083389, 5426434.51948948], [455728.15343689, 5426420.56932949], [455727.00783689, 5426408.9035295]]]",,,102303550,Karlsruhe,2025-10-30T23:00:00Z,2025-10-31T22:59:59Z,Straßenunterhaltung,Südtangente zw. AS 3 und AS 4,Wanderbaustelle,Tiefbauamt,"""kleiner"" Edeltrudtunnel, wechselseitig, beide Fahrtrichtungen betroffen vs. 9:30 Uhr - 11:30 Uhr",mit Verkehrsbehinderung,49247,2025V4349,Stadt Karlsruhe,2025-07-29T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102303555,geom,Polygon,"[[[455727.00783689, 5426408.9035295], [455726.90013689, 5426407.8739295], [455797.78334283, 5426404.4046165], [455879.39364976, 5426401.7608785], [455879.45473676, 5426416.81952949], [455879.71023676, 5426429.46502948], [455797.48880683, 5426430.72516548], [455729.06083389, 5426434.51948948], [455728.15343689, 5426420.56932949], [455727.00783689, 5426408.9035295]]]",,,102303555,Karlsruhe,2025-11-27T23:00:00Z,2025-11-28T22:59:59Z,Straßenunterhaltung,Südtangente zw. AS 3 und AS 4,Wanderbaustelle,Tiefbauamt,"""kleiner"" Edeltrudtunnel, wechselseitig, beide Fahrtrichtungen betroffen vs. 9:30 Uhr - 11:30 Uhr",mit Verkehrsbehinderung,49247,2025V4350,Stadt Karlsruhe,2025-07-29T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102303560,geom,Polygon,"[[[455727.00783689, 5426408.9035295], [455726.90013689, 5426407.8739295], [455797.78334283, 5426404.4046165], [455879.39364976, 5426401.7608785], [455879.45473676, 5426416.81952949], [455879.71023676, 5426429.46502948], [455797.48880683, 5426430.72516548], [455729.06083389, 5426434.51948948], [455728.15343689, 5426420.56932949], [455727.00783689, 5426408.9035295]]]",,,102303560,Karlsruhe,2025-12-25T23:00:00Z,2025-12-26T22:59:59Z,Straßenunterhaltung,Südtangente zw. AS 3 und AS 4,Wanderbaustelle,Tiefbauamt,"""kleiner"" Edeltrudtunnel, wechselseitig, beide Fahrtrichtungen betroffen vs. 9:30 Uhr - 11:30 Uhr",mit Verkehrsbehinderung,49247,2025V4351,Stadt Karlsruhe,2025-07-29T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102303987,geom,Polygon,"[[[455768.74578087, 5428697.58828915], [455770.78677587, 5428732.85213413], [455771.86396687, 5428751.78802612], [455773.11124087, 5428763.18357711], [455777.62493686, 5428832.02852807], [455777.91165486, 5428836.95673807], [455807.22711984, 5428850.70081606], [455804.64628484, 5428855.75976006], [455779.18052086, 5428844.07357207], [455782.03766386, 5428887.07357204], [455772.22801287, 5428887.68579004], [455769.79191287, 5428843.93074106], [455771.89480687, 5428831.93071507], [455765.81047987, 5428763.70171311], [455764.69859087, 5428749.52197112], [455765.67053487, 5428741.40659812], [455766.70633087, 5428727.91686113], [455766.48542987, 5428719.03658614], [455764.67837287, 5428697.94341015], [455768.74578087, 5428697.58828915]]]",,,102303987,Karlsruhe,2025-10-12T22:00:00Z,2025-12-19T22:59:59Z,Strom bzw. TK-Versorgung,Karlstraße zw. Erbprinzenstraße uz. Stephanienstraße,,Stadtwerke Karlsruhe,"Abwicklung in mehreren Bauabschnitten, Aufteilung nicht vorgenommen. Einmündungnen jederzeit halbseitig frei.",mit Verkehrsbehinderung,50832,2025V4410,Stadt Karlsruhe,2025-07-30T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102305640,geom,Polygon,"[[[453250.59968997, 5429447.92635371], [453252.32468797, 5429437.35954772], [453256.39790897, 5429416.88433373], [453256.17795897, 5429415.06119873], [453254.89916897, 5429412.98599674], [453238.31045398, 5429403.23374774], [453243.07132598, 5429394.98737874], [453256.96043897, 5429403.01312774], [453260.77924697, 5429395.34425375], [453272.72383395, 5429397.78211075], [453260.91969797, 5429452.68661271], [453250.59968997, 5429447.92635371]]]",,,102305640,Karlsruhe,2025-10-17T22:00:00Z,2026-01-30T22:59:59Z,Straßenbau,Neugrabenstraße zw. Steubenstraße und Hardtstraße,,Tiefbauamt,,mit Vollsperrung,19346,2025V4606,Stadt Karlsruhe,2025-09-08T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102305723,geom,Polygon,"[[[453266.16217796, 5429494.71942869], [453264.18230196, 5429498.49919168], [453227.64459099, 5429478.8804207], [453230.88438799, 5429474.9206687], [453238.80389198, 5429479.2403987], [453242.04368898, 5429478.7004317], [453244.74351998, 5429476.1805897], [453246.54340698, 5429467.9011087], [453250.86313597, 5429447.92236072], [453262.56240296, 5429450.62219171], [453254.82288797, 5429486.97991369], [453256.26279797, 5429489.31976669], [453266.16217796, 5429494.71942869]]]",,,102305723,Karlsruhe,2025-10-17T22:00:00Z,2026-01-30T22:59:59Z,Straßenbau,Neugrabenstraße zw. Steubenstraße und Hardtstraße,,Tiefbauamt,,mit Vollsperrung,19346,2025V4607,Stadt Karlsruhe,2025-09-08T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102307732,geom,Polygon,"[[[460466.94555695, 5427542.46479382], [460467.84549995, 5427540.93489082], [460469.19541394, 5427539.85495882], [460469.64538594, 5427537.51510782], [460469.91536794, 5427535.89521082], [460469.73537994, 5427534.45530182], [460472.70519094, 5427533.10538782], [460474.77505994, 5427535.35524482], [460484.13446593, 5427548.85438781], [460480.26471094, 5427550.92425581], [460476.21496794, 5427548.58440481], [460471.89524294, 5427548.94438181], [460466.94555695, 5427542.46479382]]]",,,102307732,Karlsruhe,2025-10-06T22:00:00Z,2026-01-16T22:59:59Z,Gas bzw. Wasserversorgung,Raiherwiesenstraße Höhe Bleichstraße,,Stadtwerke Karlsruhe,"1-streifige Verkehrsführung, Aufteilung nicht vorgenommen",mit Verkehrsbehinderung,41073,2025V4854,Stadt Karlsruhe,2025-08-27T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102307787,geom,Polygon,"[[[449384.30207822, 5431748.22529336], [449380.90050722, 5431751.40009336], [449334.63913626, 5431755.02843636], [449306.06593628, 5431759.11032236], [449260.25810732, 5431766.82055035], [449249.82662133, 5431773.85046535], [449200.84399337, 5431784.05517935], [449157.0771074, 5431791.31186534], [449077.25356447, 5431807.18586533], [449076.80002147, 5431800.60949334], [449159.3448214, 5431783.60163634], [449246.65182133, 5431766.14023636], [449296.76830729, 5431756.38906536], [449344.39030725, 5431750.49300836], [449384.30207822, 5431748.22529336]]]",,,102307787,Karlsruhe,2025-11-09T23:00:00Z,2025-11-13T22:59:59Z,Bauwerksprüfung,Rheinbrücke zw. AS 11 und Maximiliansau,Stationäre Baustelle,Land  Baden - Württemberg,1-streifige Verkehrsführung in Fahrtrichtung Landau,mit Verkehrsbehinderung,31303,2025V4862,Stadt Karlsruhe,2025-09-30T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102307832,geom,Polygon,"[[[456720.35651407, 5427424.6293789], [456719.92794207, 5427414.3436649], [456717.64222807, 5427411.62937891], [456720.21365707, 5427332.77223595], [456727.21365706, 5427332.62937895], [456724.49937106, 5427419.6293789], [456726.07080006, 5427422.7722359], [456727.64222806, 5427424.6293789], [456720.35651407, 5427424.6293789]]]",,,102307832,Karlsruhe,2025-10-12T22:00:00Z,2025-12-19T22:59:59Z,Fernwärmeversorgung,Marienstraße zw. Nebeniusstraße und Winterstraße,,Stadtwerke Karlsruhe,Abwicklung in zwei Bauabschnitten,mit Vollsperrung,43895,2023V5962,Stadt Karlsruhe,2025-09-30T22:00:00Z
