type,totalFeatures,numberMatched,numberReturned,timeStamp,crs_type,crs_properties_name,feature_type,feature_id,geometry_name,geometry_type,geometry_coordinates,geometry_x,geometry_y,id,gemeinde,vorgangszeitraum_von,vorgangszeitraum_bis,art,lage,tagesbaustelle,verursacher,zusatzinfo,sperrung,projektnummer,vorgangsnummer,datenquelle,stand
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102312725,geom,Point,"[455491.3623311, 5428362.05806535]",455491.3623311,5428362.05806535,102312725,Karlsruhe,2026-04-30T22:00:00Z,2026-06-30T21:59:59Z,Fernwärmeversorgung,Hirschstraße zw. Amalienstraße und Kriegsstraße,,Stadtwerke Karlsruhe,Aufteilung nicht vorgenommen,mit Verkehrsbehinderung,51344,2025V5482,Stadt Karlsruhe,2025-09-23T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102312812,geom,Point,"[453124.80072409, 5430582.67089404]",453124.80072409,5430582.67089404,102312812,Karlsruhe,2025-10-20T22:00:00Z,2026-04-01T21:59:59Z,Gas bzw. Wasserversorgung,Binger Straße zwischen Karlsruher Weg und Durlacher Weg,,Stadtwerke Karlsruhe,Abwicklung in mehreren Bauabschnitten,mit Verkehrsbehinderung,40627,2025V5494,Stadt Karlsruhe,2025-09-23T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102312943,geom,Point,"[464260.34507775, 5421956.80733407]",464260.34507775,5421956.80733407,102312943,Karlsruhe,2026-09-21T22:00:00Z,2026-11-28T22:59:59Z,Gas bzw. Wasserversorgung,Weiklestraße zwischen Neugrabenstraße und Zum Bergle,,Stadtwerke Karlsruhe,zw. Haus 22 bis 38,mit Verkehrsbehinderung,44556,2025V5516,Stadt Karlsruhe,2025-09-24T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102313009,geom,Point,"[464409.36268863, 5422374.61278983]",464409.36268863,5422374.61278983,102313009,Karlsruhe,2025-10-09T22:00:00Z,2025-10-10T21:59:59Z,Bauliche Sondernutzung,Gänsbergstraße zw. Höhenstraße und Eichwaldstraße,,Privat,,mit Vollsperrung,53121,2025V5529,Stadt Karlsruhe,2025-09-24T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102313082,geom,Point,"[462350.01684238, 5427277.53448397]",462350.01684238,5427277.53448397,102313082,Karlsruhe,2025-10-17T22:00:00Z,2025-11-15T22:59:59Z,Gas bzw. Wasserversorgung,Reichardtstraße zw. Sepp-Herberger-Weg u. Parkplatz Turmberg,,Stadtwerke Karlsruhe,,mit Vollsperrung,48792,2025V5539,Stadt Karlsruhe,2025-09-24T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102313101,geom,Point,"[456560.9341752, 5427800.73220667]",456560.9341752,5427800.73220667,102313101,Karlsruhe,2025-10-13T22:00:00Z,2025-10-15T21:59:59Z,Bauliche Sondernutzung,Werderstraße zw. Wender von uns zur Wilhelmstraße,,Privat,,mit Vollsperrung,53134,2025V5547,Stadt Karlsruhe,2025-09-24T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102313314,geom,Point,"[451861.60844113, 5428981.12471]",451861.60844113,5428981.12471,102313314,Karlsruhe,2025-10-17T22:00:00Z,2025-10-19T21:59:59Z,Bauliche Sondernutzung,Rheinhafenstraße im Einmündungsbereich der Südbeckenstraße,,Privat,,mit Verkehrsbehinderung,52522,2025V5528,Stadt Karlsruhe,2025-09-24T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102313316,geom,Point,"[451861.60844113, 5428981.12471]",451861.60844113,5428981.12471,102313316,Karlsruhe,2025-10-10T22:00:00Z,2025-10-12T21:59:59Z,Bauliche Sondernutzung,Rheinhafenstraße im Einmündungsbereich Südbeckenstraße,,Privat,,mit Verkehrsbehinderung,52522,2025V5527,Stadt Karlsruhe,2025-09-24T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102313460,geom,Point,"[454879.4029386, 5427110.46271809]",454879.4029386,5427110.46271809,102313460,Karlsruhe,2025-11-11T23:00:00Z,2025-11-15T22:59:59Z,Straßenbau,L 605 Brauerstraße zw. Südtangente Abfahrt Richtung Zentrum u. Ebertstraße/Hermann-Veit-Straße,,Tiefbauamt,Entfall von zwei Richtungsfahrstreifen,mit Verkehrsbehinderung,52714,2025V5601,Stadt Karlsruhe,2025-09-25T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102313464,geom,Point,"[454882.2308546, 5427098.78270209]",454882.2308546,5427098.78270209,102313464,Karlsruhe,2025-11-15T23:00:00Z,2025-11-20T22:59:59Z,Straßenbau,L 605 Brauerstraße zw. Südtangente Abfahrt Richtung Zentrum u. Ebertstraße/Hermann-Veit-Straße,,Tiefbauamt,Entfall von drei Richtungsfahrstreifen,mit Verkehrsbehinderung,52714,2025V5602,Stadt Karlsruhe,2025-09-25T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102313477,geom,Point,"[454892.71184459, 5426730.69486631]",454892.71184459,5426730.69486631,102313477,Karlsruhe,2025-11-11T23:00:00Z,2025-11-20T22:59:59Z,Straßenbau,Südtangente von Osten kommend Abfahrt zur L 605 Brauerstraße Richtung Zentrum,,Tiefbauamt,Sperrung wegen Arbeitsstellen auf der L 605 Knoten Ebertstraße/Hermann-Veit-Straße,mit Sperrung in eine Fahrtrichtung,52714,2025V5604,Stadt Karlsruhe,2025-09-25T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102313480,geom,Point,"[450661.34810113, 5428579.06762423]",450661.34810113,5428579.06762423,102313480,Karlsruhe,2025-11-23T23:00:00Z,2025-12-04T22:59:59Z,Straßenbau,Fettweisstraße zw. Einmündung Daxlander Straße und Industriestraße,,Tiefbauamt,Engstelle mit Lichtsignal,mit Verkehrsbehinderung,46572,2025V5467,Stadt Karlsruhe,2025-09-25T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102313481,geom,Point,"[450675.40087411, 5428571.44759424]",450675.40087411,5428571.44759424,102313481,Karlsruhe,2025-12-04T23:00:00Z,2025-12-07T22:59:59Z,Straßenbau,"Fettweisstraße Höhe Einmündung Daxlander Straße bis Industriestraße, Engstelle mit Lichtsignal auf der Daxlander Straße",,Tiefbauamt,,mit Vollsperrung,46572,2025V5468,Stadt Karlsruhe,2025-09-25T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102313486,geom,Point,"[450721.97212807, 5428544.54316026]",450721.97212807,5428544.54316026,102313486,Karlsruhe,2025-11-23T23:00:00Z,2025-12-07T22:59:59Z,Straßenbau,Verbindungsstraße Daxlander Straße zur Fettweisstraße,,Tiefbauamt,,mit Vollsperrung,46572,2025V5605,Stadt Karlsruhe,2025-09-25T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102313560,geom,Point,"[456360.62270436, 5426744.6564243]",456360.62270436,5426744.6564243,102313560,Karlsruhe,2025-11-23T23:00:00Z,2025-11-27T22:59:59Z,Straßenbau,Schwarzwaldstraße zw. zentraler Zufahrt Hbf Süd u. Ettlinger Allee,,Tiefbauamt,,mit Sperrung in eine Fahrtrichtung,52629,2025V5587,Stadt Karlsruhe,2025-09-25T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102314047,geom,Point,"[456594.10483017, 5427575.97892881]",456594.10483017,5427575.97892881,102314047,Karlsruhe,2025-11-23T23:00:00Z,2026-12-31T22:59:59Z,Bauliche Sondernutzung,Augartenstraße Höhe Nr. 21,,Hochbau und Gebäudewirtschaft,Entfall von Parkmöglichkeiten,keine Verkehrsbehinderung,50933,2025V5267,Stadt Karlsruhe,2025-09-28T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102314476,geom,Point,"[451823.12127114, 5426902.05007222]",451823.12127114,5426902.05007222,102314476,Karlsruhe,2025-10-12T22:00:00Z,2025-10-13T21:59:59Z,Grünpflegearbeiten,B36 zwischen Rheinhafenstraße und Ortsgrenze Rheinstetten,Wanderbaustelle,Gartenbauamt,"9:00 Uhr - 15:00 Uhr, beide Fahrtrichtungen betroffen",mit Verkehrsbehinderung,49248,2025V5721,Stadt Karlsruhe,2025-09-30T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102314525,geom,Point,"[450461.30453029, 5428702.40089416]",450461.30453029,5428702.40089416,102314525,Karlsruhe,2025-10-22T22:00:00Z,2025-10-23T21:59:59Z,Kraneinsatz,Fettweisstraße zw. Industriestraße und Hohleichweg,,Privat,,mit Vollsperrung,53234,2025V5726,Stadt Karlsruhe,2025-09-30T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102314548,geom,Point,"[456711.47750208, 5427524.47094284]",456711.47750208,5427524.47094284,102314548,Karlsruhe,2025-10-12T22:00:00Z,2025-11-07T22:59:59Z,Fernwärmeversorgung,Augartenstraße zw. Wilhemstraße und Marienstraße,,Stadtwerke Karlsruhe,,mit Vollsperrung,45072,2025V5729,Stadt Karlsruhe,2025-09-30T22:00:00Z
FeatureCollection,270,270,270,2025-10-06T14:15:33.080Z,name,urn:ogc:def:crs:EPSG::25832,Feature,baustellen_vorschau.102314748,geom,Point,"[455052.27293645, 5426790.30652028]",455052.27293645,5426790.30652028,102314748,Karlsruhe,2025-10-19T22:00:00Z,2025-11-28T22:59:59Z,Fernwärmeversorgung,Bulacher Straße zw. Breite Straße und Bulacher Loch,,Stadtwerke Karlsruhe,Engstelle 1-streifige Verkehrsführung im Baubereich,mit Verkehrsbehinderung,52845,2025V5310,Stadt Karlsruhe,2025-10-05T22:00:00Z
